Payment Amount,Budget Period,Agency,Payee
8048.3,2020,Department of Human Services,ALLINA HEALTH SYSTEM HEALTH LABORATORY
54516.59,2020,Department of Human Services,ALLINA HEALTH SYSTEM ISANTI
20677.63,2020,Department of Human Services,ALLINA HEALTH SYSTEMS        C
2852842.87,2020,Department of Human Services,ALLINA HEALTH SYSTEMS        M
184927.51,2020,Department of Human Services,ALLINA HEALTH SYSTEMS BLOOMINGTON
245714.77,2020,Department of Human Services,ALLINA HEALTH SYSTEMS M
95893.25,2020,Department of Human Services,ALLINA HEALTH UNITED MEDICAL SPECIALTIES
42938.6,2020,Department of Human Services,ALLINA HEALTH UNITED WOMENS HEALTH CLINC
38227.83,2020,Department of Human Services,ALLINA HEALTH UPTOWN CLINIC
1078.31,2020,Department of Human Services,ALLINA HEALTH UROLOGY CLINIC ANW
27702.13,2020,Department of Human Services,ALLINA HEALTH VADNAIS HEIGHTS CLINIC
5912.28,2020,Department of Human Services,ALLINA HEALTH WEIGHT MGMT UNITED
224771.8,2020,Department of Human Services,ALLINA HEALTH WOODBURY CLINIC
155760.75,2020,Department of Human Services,ALLINA HOME CARE
392788.89,2020,Department of Human Services,ALLINA HOME OXYGEN & MED EQUIP
7647886.42,2020,Department of Human Services,ALLINA HOSPICE
5272.9,2020,Department of Human Services,ALLINA HOSPITALS & CLINICS   F
5409.42,2020,Department of Human Services,ALLINA HOSPITALS & CLINICS   S
8500,2020,Department of Human Services,ALLINA MED CLINIC COON RAPIDS
3181497.69,2020,Department of Human Services,ALLINA MED CLINIC MPLS
7500,2020,Department of Human Services,ALLINA MED CLINIC ST ANTHONY
2468199.67,2020,Department of Human Services,ALLINA MED TRANSPORTATION
8101.88,2020,Department of Human Services,ALLINA MEDICAL CLINIC
66970.77,2020,Department of Human Services,ALLINA MEDICAL CLINIC BROOKLYN PARK
88216.82,2020,Department of Human Services,ALLINA MEDICAL CLINIC RICHFIELD
106214.18,2020,Department of Human Services,ALLINA MEDICAL CLINIC SHOREVIEW
1449380.18,2020,Department of Human Services,ALLINA OWATONNA HOSPITAL
4404.88,2020,Department of Human Services,ALLISON ZAK DC LLC
4124175.98,2020,Department of Human Services,ALLUMA INC
34516.24,2020,Department of Human Services,ALLY GROUP HOMES LLC
1723550.61,2020,Department of Human Services,ALLY HOME HEALTH CARE LLC
205604.32,2020,Department of Human Services,ALLY MEDICAL SUPPLY INC
32481.26,2020,Department of Human Services,ALLY PEOPLE SOLUTIONS
685060.29,2020,Department of Human Services,ALLY SUPPORTIVE SERVICES LLC
865,2020,Department of Human Services,ALMIS TAX SERVICE LLC
2058618.08,2020,Department of Human Services,ALONGSIDE SERVICES II LLC
134066.34,2020,Department of Human Services,ALPHA ASSISTED LIVING INC
84313.37,2020,Department of Human Services,ALPHA CARE FAMILY SERVICES INC
1056877.92,2020,Department of Human Services,ALPHA HOME CARE INC
4030240.7,2020,Department of Human Services,ALPHA HOME CARE PROVIDER
719422.94,2020,Department of Human Services,ALPHA HOME HEALTH INC
39160.92,2020,Department of Human Services,ALPHA HUMAN SERVICES INC
1358687.07,2020,Department of Human Services,ALPHA SERVICES CO OF ROCHESTER
1026,2020,Department of Human Services,ALPHA SERVICES INDUSTRIES INC
1526.18,2020,Department of Human Services,ALPINE DIVERSIFIED SERVICES
1989.24,2020,Department of Human Services,ALPINE HOME HEALTH
47850,2020,Department of Human Services,ALSDURF JAMES M
98005.93,2020,Department of Human Services,ALTERNATIVE BUSINESS FURNITURE
262676.22,2020,Department of Human Services,ALTERNATIVE CONTINUUM OF CARE
118677.95,2020,Department of Human Services,ALTERNATIVE HOMES
88625.42,2020,Department of Human Services,ALTERNATIVE SENIOR CARE INC
2358948.21,2020,Department of Human Services,ALTERNATIVES FOR PEOPLE WITH
282846.89,2020,Department of Human Services,ALTERNATIVES IN MOTION
254527.89,2020,Department of Human Services,ALTERRA HEALTHCARE CORP
389939.34,2020,Department of Human Services,ALTERRA HEALTHCARE CORP EAGAN
20016.14,2020,Department of Human Services,ALTERRA HEALTHCARE CORP INVER GROVE HTS
42004.02,2020,Department of Human Services,ALTRU CLINIC CROOKSTON
5556.5,2020,Department of Human Services,ALTRU CLINIC EAST GREAT FORKS
434576.91,2020,Department of Human Services,ALTRU CLINIC GRAND FORKS
2919.85,2020,Department of Human Services,ALTRU CLINIC GREENBUSH
67803.09,2020,Department of Human Services,ALTRU CLINIC PHARMACY
99111.2,2020,Department of Human Services,ALTRU CLINIC ROSEAU
2507297.02,2020,Department of Human Services,ALTRU HEALTH SYSTEM          M
13592.63,2020,Department of Human Services,ALTRU HEALTH SYSTEM          R
151756.1,2020,Department of Human Services,ALTRU HOME SERVICES
1186.53,2020,Department of Human Services,ALTRU HOSPITAL
17519.55,2020,Department of Human Services,ALTRU PHARMACY GRAND FORKS
784.08,2020,Department of Human Services,ALTSA HQ-HCS
79.54,2020,Department of Human Services,ALTURA CITY OF               T
1360104.5,2020,Department of Human Services,ALWAYS BEST CARE SW METRO
807058.11,2020,Department of Human Services,ALWAYS ON TIME HEALTH SERVICES INC
3514.22,2020,Department of Human Services,ALZHEIMERS ASSOC MN NORTH DAKOTA CHAPTER
31386.9,2020,Department of Human Services,AMA GROUP HOME INC
164834.6,2020,Department of Human Services,AMA HEALTH LLC
357142.1,2020,Department of Human Services,AMAL HOME HEALTH CARE INC
1818320.01,2020,Department of Human Services,AMANA FAMILY CARE INC
1548.67,2020,Department of Human Services,AMANDA VASKE LLC
2893543.79,2020,Department of Human Services,AMANI CARE SERVICES
1039011.28,2020,Department of Human Services,AMANI HEALTH CARE SERVICES LLC
9849.28,2020,Department of Human Services,AMAR WELLNESS SERVICES LLC
4452994.38,2020,Department of Human Services,AMAS INC
196152.29,2020,Department of Human Services,AMAZE INC
57459.72,2020,Department of Human Services,AMAZING GRACE HOME CARE
28810.76,2020,Department of Human Services,AMAZING GRACE RECOVERY SERVICES LLC
21730.14,2020,Department of Human Services,AMAZING HOMECARE & NURSING SERVICES LLC
6352,2020,Department of Human Services,AMAZING LOVE ELDERLY CARE CENTER LLC
1426575.63,2020,Department of Human Services,AMAZING LOVE LLC
15900.66,2020,Department of Human Services,AMBER ENTERPRISES INC
76550.8,2020,Department of Human Services,AMBER HOME HEALTH CARE LLC
374756,2020,Department of Human Services,AMBIENT CONSULTING SOLUTIONS
35421.88,2020,Department of Human Services,AMBRY GENETICS CORP
3885.11,2020,Department of Human Services,AMBULANCE SERVICES INC
276.6,2020,Department of Human Services,AMC CARE INC
27891.49,2020,Department of Human Services,AMDAHL HEARING
8734393.39,2020,Department of Human Services,AME COMM SERVICES INC
1023,2020,Department of Human Services,AMER EVALUATION ASSOC
309249,2020,Department of Human Services,AMER FINANCIAL PRINTING INC
6525,2020,Department of Human Services,AMER SOCIETY OF HEALTH SYSTEM
2122082.96,2020,Department of Human Services,AMERICA BEST CARE SERVICES INC
167773.86,2020,Department of Human Services,AMERICA HOME HEALTH CARE INC
77706.12,2020,Department of Human Services,AMERICA HOME HEALTHCARE LLC
195,2020,Department of Human Services,AMERICAN ACADEMY OF PROFESSIONAL CODERS
149174.32,2020,Department of Human Services,AMERICAN ANESTHESIOLOGY OF MN
300,2020,Department of Human Services,AMERICAN ASSOC FOR PHYSICIAN LEADERSHIP
695,2020,Department of Human Services,AMERICAN ASSOC OF SUICIDOLOGY
135,2020,Department of Human Services,AMERICAN BANK NASHWAUK
255,2020,Department of Human Services,AMERICAN BAR ASSOC           C
2850443.61,2020,Department of Human Services,AMERICAN BEST HOME CARE INC
19644.89,2020,Department of Human Services,AMERICAN DATABANK
73812.24,2020,Department of Human Services,AMERICAN FAMILY TRANSPORTATION INC
440,2020,Department of Human Services,AMERICAN FEDERAL BANK
6227.58,2020,Department of Human Services,AMERICAN HEART ASSOC INC     D
57865.25,2020,Department of Human Services,AMERICAN HOME HEALTH AIDE LLC
213441.86,2020,Department of Human Services,AMERICAN HOME HEALTH CARE LLC
1085,2020,Department of Human Services,AMERICAN HOSPITAL ASSOC
63621.98,2020,Department of Human Services,AMERICAN INDIAN CANCER FOUNDATION
193524.96,2020,Department of Human Services,AMERICAN INDIAN COMM
113067,2020,Department of Human Services,AMERICAN INDIAN COMM HOUSING ORG
542581.08,2020,Department of Human Services,AMERICAN INDIAN COMMUNITY DEVELOPMENT
617851.38,2020,Department of Human Services,AMERICAN INDIAN FAMILY CENTER
87386.7,2020,Department of Human Services,AMERICAN INDIAN OPPORTUNITIES
5000,2020,Department of Human Services,AMERICAN LUNG ASSOCIATION OF MN
10089.7,2020,Department of Human Services,AMERICAN MEDICAL TECHNOLOGIES
549.2,2020,Department of Human Services,AMERICAN MESSAGING
45,2020,Department of Human Services,AMERICAN NATL BANK OF MINN
17269.64,2020,Department of Human Services,AMERICAN NEUROMONITORING ASSOC PC
55000,2020,Department of Human Services,AMERICAN NURSES ASSOCIATION
1119.3,2020,Department of Human Services,AMERICAN PROFICIENCY INSTITUTE
10379.65,2020,Department of Human Services,AMERICAN PSYCHOLOGICAL ASSOC
76230,2020,Department of Human Services,AMERICAN PUBLIC HUMAN SERVICES ASSOC
3886,2020,Department of Human Services,AMERICAN SOCIETY ON AGING
92321.9,2020,Department of Human Services,AMERICAN TRANSPORTATION INC
839815,2020,Department of Human Services,AMERICAN UNITED CARE
960.91,2020,Department of Human Services,AMERICAN WELDING & GAS INC
975,2020,Department of Human Services,AMERICANA COMM BANK
164017.8,2020,Department of Human Services,AMERICARE LODGES INC
292363.8,2020,Department of Human Services,AMERICARE MOBILITY VAN INC
7176.96,2020,Department of Human Services,AMERICINN LODGE & SUITES
5282.03,2020,Department of Human Services,AMERICINN OF ST PETER MN
558.48,2020,Department of Human Services,AMERIGAS PROPANE LP
1612.74,2020,Department of Human Services,AMERIGAS PROPANE LP WALKER
226648.28,2020,Department of Human Services,AMERIGRACE HOME CARE LLC
2404014.84,2020,Department of Human Services,AMERIMED HOME CARE INC
11031.26,2020,Department of Human Services,AMERIPRIDE LINEN & APPAREL HIBBING
1762.67,2020,Department of Human Services,AMESBARRY CHIROPRACTIC PSC
243930,2020,Department of Human Services,AMMAR ALI LOCUM LLC
109439.52,2020,Department of Human Services,AMMARILLA HOUSE
154.1,2020,Department of Human Services,AMMESMAKI DAWN M
33710.4,2020,Department of Human Services,AMNI CORP
1130974,2020,Department of Human Services,AMPERSAND FAMILIES AGENCY
4800,2020,Department of Human Services,AMY MOSER CONSULTING LLC
2275.2,2020,Department of Human Services,ANAM CARA THERAPIES PLLC
166056.3,2020,Department of Human Services,ANAS HOME HEALTH CARE INC
74961.96,2020,Department of Human Services,ANCHOR HOUSE LLC
309186.12,2020,Department of Human Services,ANDERBERG INNOVATIVE PRINT
26.44,2020,Department of Human Services,ANDERSON AMANDA
238.75,2020,Department of Human Services,ANDERSON CHERI R
14162.04,2020,Department of Human Services,ANDERSON FAMILY DENTAL
5657.81,2020,Department of Human Services,ANDERSON JANET COUNSELING
1165.82,2020,Department of Human Services,ANDERSON JEFF B OD
2275,2020,Department of Human Services,ANDERSON JOHN LYLE
3178.33,2020,Department of Human Services,ANDERSON KATHLEEN LMFT
321.32,2020,Department of Human Services,ANDERSON LEAH
211611.94,2020,Department of Human Services,ANDERSON WHEELCHAIR &
3994.95,2020,Department of Human Services,ANDOVER FAMILY EYE CARE
1578.99,2020,Department of Human Services,ANDOVER OPTICAL INC
1900230.65,2020,Department of Human Services,ANDREW RESIDENCE MGMT INC
264971.19,2020,Department of Human Services,ANDREWS TAYLOR
14339.94,2020,Department of Human Services,ANDROS ENT & SLEEP CENTER
7032.23,2020,Department of Human Services,ANDROS FAMILY SERVICES
85,2020,Department of Human Services,ANDYS PLUMBING HEATING & AC
14030.46,2020,Department of Human Services,ANESTHESIA ASSOCIATES PLSS
14696.82,2020,Department of Human Services,ANESTHESIA CARE TEAM PA
18551.63,2020,Department of Human Services,ANESTHESIA PHYSICIANS LTD
144470.44,2020,Department of Human Services,ANESTHESIOLOGY PA
116630.13,2020,Department of Human Services,ANGEL HEALTHCARE STAFFING LLC
31531.2,2020,Department of Human Services,ANGELIC CARE
18679.97,2020,Department of Human Services,ANGELS ASSISTED LIVING INC
8835.52,2020,Department of Human Services,ANGELS CARE HOME HEALTH LLC
789537.16,2020,Department of Human Services,ANGELS HEALTH & HOME CARE SERVICES INC
1153741.05,2020,Department of Human Services,ANGELS HOMES LLC
30170.72,2020,Department of Human Services,ANGELS OF MERCY HOMECARE SERVICES INC
12298.81,2020,Department of Human Services,ANGELS ON MAIN
1200759.89,2020,Department of Human Services,ANGIES HOME HEALTH CARE LLC
72173.09,2020,Department of Human Services,ANISHINABE LEGAL SERVICE INC
20000,2020,Department of Human Services,ANNA MARIES ALLIANCE
1827102.1,2020,Department of Human Services,ANNANDALE CARE CENTER INC
8995.53,2020,Department of Human Services,ANNANDALE CITY OF
515136.82,2020,Department of Human Services,ANNANDALE CLINIC PARTNERS LLC
13869.5,2020,Department of Human Services,ANNANDALE EYE CLINIC
1721.17,2020,Department of Human Services,ANNETTE PEARSON
512200.02,2020,Department of Human Services,ANNEX TEEN CLINIC THE
147005.06,2020,Department of Human Services,ANODYNE ARTIST CO
789465.53,2020,Department of Human Services,ANODYNE INC
516337.5,2020,Department of Human Services,ANOKA CITY OF
1923.2,2020,Department of Human Services,ANOKA COUNTY
613895.25,2020,Department of Human Services,ANOKA COUNTY COMM ACTION PROG
0,2020,Department of Human Services,ANOKA COUNTY GOVERNMENT CENTER
48834652.85,2020,Department of Human Services,ANOKA COUNTY TREASURY DEPT
17959.07,2020,Department of Human Services,ANOKA HEALTH CENTER LLC
60,2020,Department of Human Services,ANOKA HENNEPIN CREDIT UNION
50233.6,2020,Department of Human Services,ANOKA HOME HEALTH CARE LLC
1415963.14,2020,Department of Human Services,ANOKA PROFESSIONAL HH INC
3040455.95,2020,Department of Human Services,ANOKA REHAB & LIVING CENTER
92410.48,2020,Department of Human Services,ANOVORX GROUP LLC
12830,2020,Department of Human Services,ANTON GROUP LLC
38817.84,2020,Department of Human Services,ANTONELLO STEPHEN J PHD
900.15,2020,Department of Human Services,ANTONIOLI MYLES EMERY
446.76,2020,Department of Human Services,ANW GENERAL MEDICINE ASSOCIATES    ANGMA
5287.03,2020,Department of Human Services,ANW WOUND CLINIC
60288.6,2020,Department of Human Services,ANYTIME HOME CARE LLC
2925451.92,2020,Department of Human Services,APA MED EQUIPMENT
32217.84,2020,Department of Human Services,APACHE GROUP OF MINN INC
28629.13,2020,Department of Human Services,APARTMENT RESOURCE GROUP INC
1365320.75,2020,Department of Human Services,APEX HOME CARE LLC
19951.05,2020,Department of Human Services,APIARI LLC
1298.8,2020,Department of Human Services,APLUS HEALTH CARE
1080.42,2020,Department of Human Services,APPETITE FOR CHANGE INC
248193.57,2020,Department of Human Services,APPLE ADULT DAY CARE INC
283071.71,2020,Department of Human Services,APPLE HOMECARE INC
3093.5,2020,Department of Human Services,APPLE INC CHICAGO
9063,2020,Department of Human Services,APPLE INC DALLAS
289521.85,2020,Department of Human Services,APPLE TREE DENTAL INC        R
967368.75,2020,Department of Human Services,APPLE TREE DENTAL INC C
112809.68,2020,Department of Human Services,APPLE TREE DENTAL INC F
54462.9,2020,Department of Human Services,APPLE VALLEY MED CLINIC LTD
478311.05,2020,Department of Human Services,APPLE VALLEY VILLA
3251757.54,2020,Department of Human Services,APPLETON AREA HEALTH SERVICES
9248.49,2020,Department of Human Services,APPLETON CITY OF             T
1261.39,2020,Department of Human Services,APPLEWOOD NURSERY & LANDSCAPE SUPPLY
69224.05,2020,Department of Human Services,APPLIED CARE SERVICES
2625,2020,Department of Human Services,APPLIED SELF DIRECTION LLC
21608.5,2020,Department of Human Services,APPOINTED HOME LLC
68983.1,2020,Department of Human Services,APPRIZE HOME HEALTH CARE LLC
71648.82,2020,Department of Human Services,APRIA HEALTHCARE             M
10720,2020,Department of Human Services,APTERYX INC
4848.25,2020,Department of Human Services,ARANA SARAH J
70.14,2020,Department of Human Services,ARANA XAVIER
364617.84,2020,Department of Human Services,ARBOR LAKES SENIOR LIVING LLC
30132.02,2020,Department of Human Services,ARBOR LANE
147910.27,2020,Department of Human Services,ARBOR PARK LIVING CENTER LLC
1392.7,2020,Department of Human Services,ARBOR THERAPY CENTER LLC
681.2,2020,Department of Human Services,ARBORETUM CATERING
260,2020,Department of Human Services,ARC GREATER TWIN CITIES MINN
